alert_id,account_id,triggered_date,rule_id,rule_name,severity,status,true_sar,triggered_by_typology_txn,f01_vol_7d_log,f02_vol_30d_log,f03_vol_ratio_7_30,f04_max_txn_log,f05_vol_vs_revenue,f06_txn_count_7d,f07_txn_count_30d,f08_velocity_ratio,f09_recency_gap_days,f10_account_age_days,f11_cash_fraction_30d,f12_structuring_count_30d,f13_round_amount_count_30d,f14_digital_channel_fraction,f15_night_fraction_30d,f16_intl_fraction_30d,f17_distinct_jurisdictions_30d,f18_very_high_jur_flag,f19_shell_counterparty_fraction,f20_pep_flag,f21_adverse_media_flag,f22_high_risk_industry,f23_prior_alerts_90d,f24_account_jurisdiction_score
ALT2090dee97ef2,ACC000101,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.855453874881514,12.146724895665669,1.1782169287353004,9.450309574768367,9.718888051801121,23.0,110.0,0.8961038961038961,1.0,1932.0,0.12839302654784618,1.0,0.0,0.7272727272727273,0.0,0.01604957267496769,2.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0
ALT2056dfa1f861,ACC000102,2023-05-31,R06,High-Risk Jurisdiction Wire,critical,open,1,1,14.074499439924539,16.205783632749288,0.5086487188634545,13.865162798058503,211.74636132495175,33.0,134.0,1.0554371002132197,1.0,2427.0,0.0024243937274047627,0.0,0.0,0.6940298507462687,0.0,0.9881769090165572,4.0,1.0,0.05263157894736842,1.0,0.0,0.0,530.0,0.0
ALTd3e27412e513,ACC000102,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,14.074499439924539,16.205783632749288,0.5086487188634545,13.865162798058503,211.74636132495175,33.0,134.0,1.0554371002132197,1.0,2427.0,0.0024243937274047627,0.0,0.0,0.6940298507462687,0.0,0.9881769090165572,4.0,1.0,0.05263157894736842,1.0,0.0,0.0,531.0,0.0
ALTa8a3b0d7cad5,ACC000102,2023-05-31,R09,PEP / Adverse Media High-Value Transaction,critical,open,1,1,14.074499439924539,16.205783632749288,0.5086487188634545,13.865162798058503,211.74636132495175,33.0,134.0,1.0554371002132197,1.0,2427.0,0.0024243937274047627,0.0,0.0,0.6940298507462687,0.0,0.9881769090165572,4.0,1.0,0.05263157894736842,1.0,0.0,0.0,532.0,0.0
ALT705a56a20c51,ACC000102,2023-05-31,R11,Trade Invoice Anomaly,high,open,1,1,14.074499439924539,16.205783632749288,0.5086487188634545,13.865162798058503,211.74636132495175,33.0,134.0,1.0554371002132197,1.0,2427.0,0.0024243937274047627,0.0,0.0,0.6940298507462687,0.0,0.9881769090165572,4.0,1.0,0.05263157894736842,1.0,0.0,0.0,533.0,0.0
ALT68a83f8dcb06,ACC000102,2023-05-31,R15,Cross-Border Fan-Out,high,open,1,1,14.074499439924539,16.205783632749288,0.5086487188634545,13.865162798058503,211.74636132495175,33.0,134.0,1.0554371002132197,1.0,2427.0,0.0024243937274047627,0.0,0.0,0.6940298507462687,0.0,0.9881769090165572,4.0,1.0,0.05263157894736842,1.0,0.0,0.0,534.0,0.0
ALTae61b33cb3ab,ACC000103,2023-05-31,R02,Large Cash Transaction,critical,open,0,0,11.454335403281966,12.315450814599151,1.811518963682931,10.16244332237237,103.89319457055716,28.0,111.0,1.081081081081081,1.0,2870.0,0.17271584898301476,0.0,0.0,0.7837837837837838,0.0,0.13857824431372706,4.0,1.0,0.0,0.0,0.0,0.0,145.0,0.67
ALT432c0610d9a9,ACC000103,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.454335403281966,12.315450814599151,1.811518963682931,10.16244332237237,103.89319457055716,28.0,111.0,1.081081081081081,1.0,2870.0,0.17271584898301476,0.0,0.0,0.7837837837837838,0.0,0.13857824431372706,4.0,1.0,0.0,0.0,0.0,0.0,146.0,0.67
ALT6b963a0ea2f5,ACC000104,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.268042815043023,11.795610925119831,0.9302442752651991,9.766226355688744,76.41933124045967,27.0,109.0,1.0615989515072084,1.0,948.0,0.07507075191881557,0.0,0.0,0.7247706422018348,0.0,0.17088519910410802,3.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0
ALT84a3f64740a4,ACC000105,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.576308293634252,12.109158470012243,0.9253502646920374,9.295975719337804,292.462750531675,30.0,117.0,1.098901098901099,1.0,2825.0,0.16960786506467565,1.0,0.0,0.7008547008547008,0.0,0.0035669313747061157,3.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0
ALTb18e6caf5161,ACC000106,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.556283200807773,12.095644645165937,0.9193442289543698,9.790684409107797,38.44220441071037,26.0,109.0,1.0222804718217562,1.0,695.0,0.14838977412144883,0.0,0.0,0.7522935779816514,0.0,0.04113559972027342,3.0,0.0,0.0,0.0,0.0,0.0,128.0,0.33
ALT77724252dee1,ACC000107,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.61236953919115,12.179337217813066,0.8943125820819005,9.844659097895194,38.99672962423724,30.0,111.0,1.1583011583011582,1.0,776.0,0.2233155487319509,0.0,0.0,0.6486486486486487,0.0,0.022072869139693783,3.0,1.0,0.0,0.0,0.0,0.0,139.0,0.0
ALT4a166be114f3,ACC000108,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.896109497616806,12.451164990066273,0.9050339003522543,10.800649286175092,272.2870690022588,31.0,106.0,1.253369272237197,1.0,2922.0,0.08505101569238616,0.0,0.0,0.6698113207547169,0.0,0.03868069441354123,2.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
ALT90630ef314d7,ACC000110,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.432800828940655,12.230162637556852,1.9307711268550896,10.598168056953988,1.9898069685565136,32.0,117.0,1.1721611721611722,1.0,3563.0,0.1162128707434515,0.0,0.0,0.8290598290598291,0.0,0.11716144682990397,4.0,1.0,0.0,1.0,0.0,0.0,280.0,0.33
ALT822bdb22bb0f,ACC000110,2023-05-31,R09,PEP / Adverse Media High-Value Transaction,critical,open,0,0,11.432800828940655,12.230162637556852,1.9307711268550896,10.598168056953988,1.9898069685565136,32.0,117.0,1.1721611721611722,1.0,3563.0,0.1162128707434515,0.0,0.0,0.8290598290598291,0.0,0.11716144682990397,4.0,1.0,0.0,1.0,0.0,0.0,281.0,0.33
ALTad7fbc5e8749,ACC000110,2023-05-31,R15,Cross-Border Fan-Out,high,open,0,0,11.432800828940655,12.230162637556852,1.9307711268550896,10.598168056953988,1.9898069685565136,32.0,117.0,1.1721611721611722,1.0,3563.0,0.1162128707434515,0.0,0.0,0.8290598290598291,0.0,0.11716144682990397,4.0,1.0,0.0,1.0,0.0,0.0,282.0,0.33
ALT96b4e9294d4d,ACC000111,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.831857041625481,12.05454625258127,1.2618565383421203,10.443754204618296,0.690364275739649,24.0,101.0,1.0183875530410182,1.0,461.0,0.0651826143700498,0.0,0.0,0.7623762376237624,0.0,0.08495698461537025,3.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0
ALTf66891c4ddb6,ACC000112,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.51600585365743,12.297831298851067,0.7214005482513629,10.745039220852574,408.80771669401736,25.0,106.0,1.0107816711590298,1.0,2383.0,0.08274139496544672,0.0,0.0,0.7641509433962265,0.0,0.04109168432214264,3.0,1.0,0.0,0.0,0.0,0.0,147.0,0.0
ALTb0fd6acde7fb,ACC000114,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.64014215861665,12.00503525506585,1.094586113859492,9.80443874275598,190.27693184594096,32.0,113.0,1.213653603034134,1.0,592.0,0.1925118066369038,0.0,0.0,0.7168141592920354,0.0,0.0053703684118214115,4.0,1.0,0.0,0.0,0.0,0.0,136.0,0.0
ALTd650cbf60a3d,ACC000116,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.111890877594188,12.025830644959537,1.718305307877761,9.579773384549004,46.26965134157997,37.0,114.0,1.3909774436090225,1.0,1885.0,0.09375626823889117,0.0,0.0,0.8157894736842105,0.0,0.1570228046239859,4.0,1.0,0.0,0.0,0.0,0.0,188.0,0.67
ALT0ca9f51ffb70,ACC000118,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.734446514272834,12.177594104096762,1.0121967869119728,10.123528295114127,146.5906729108693,33.0,116.0,1.2192118226600985,1.0,282.0,0.03459092722982897,0.0,0.0,0.7931034482758621,0.0,0.05101561278591205,4.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0
ALTc5371608e9f6,ACC000119,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.957233568493521,12.276216754089356,1.1460156526427665,9.960674271531037,85.06979058858052,30.0,104.0,1.236263736263736,1.0,1373.0,0.2211092494320766,1.0,0.0,0.7596153846153846,0.0,0.0010231595306144947,3.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0
ALT2fac3098a752,ACC000122,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.554806242645348,12.693013034688455,0.5051284350838354,10.809800471179479,23.092772708566887,29.0,119.0,1.0444177671068429,1.0,375.0,0.08335405241216165,0.0,0.0,0.7310924369747899,0.0,0.0009493189004824239,3.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0
ALTb4d754a1f39e,ACC000123,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.885258112379537,11.819773785801484,1.6833067868381189,9.327404037837038,0.46713286530620307,27.0,100.0,1.157142857142857,1.0,2836.0,0.08309943281146812,0.0,0.0,0.76,0.0,0.0027463261651910122,2.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0
ALT3e2bc0ac333b,ACC000125,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.168960830302579,12.141125294166246,1.6211146997463,10.201481771565991,10.634429766949932,32.0,109.0,1.2581913499344692,1.0,1607.0,0.09364928496258397,0.0,0.0,0.7981651376146789,0.0,0.1747487332888136,4.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0
ALTd9d1561a0b97,ACC000125,2023-05-31,R15,Cross-Border Fan-Out,high,open,0,0,11.168960830302579,12.141125294166246,1.6211146997463,10.201481771565991,10.634429766949932,32.0,109.0,1.2581913499344692,1.0,1607.0,0.09364928496258397,0.0,0.0,0.7981651376146789,0.0,0.1747487332888136,4.0,1.0,0.0,0.0,0.0,1.0,146.0,0.0
ALT38fd49c5eb0c,ACC000126,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.463176194960456,12.049361523900998,0.877287237188916,10.155922297472355,109.1348442975037,34.0,119.0,1.2244897959183672,1.0,3302.0,0.10905641993763354,1.0,0.0,0.7899159663865546,0.0,0.04053033758857288,2.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0
ALT8963379b2a4c,ACC000128,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,9.931367276010649,12.073605771818574,0.5030859838580961,9.989633596900118,14.892436527596665,21.0,103.0,0.8737864077669903,1.0,3254.0,0.20968563645632768,0.0,0.0,0.7475728155339806,0.0,0.05008088859464821,2.0,1.0,0.0,0.0,0.0,0.0,145.0,0.0
ALT42ed6cfd9b61,ACC000129,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.174596165811783,12.036407773908564,0.6659394168005539,9.809538346187143,13.358309584051877,23.0,103.0,0.957004160887656,1.0,1859.0,0.11748690017543852,0.0,0.0,0.7766990291262136,0.0,0.11110962996772533,4.0,1.0,0.0,0.0,0.0,0.0,140.0,0.0
ALTbf79144e2660,ACC000129,2023-05-31,R15,Cross-Border Fan-Out,high,open,0,0,10.174596165811783,12.036407773908564,0.6659394168005539,9.809538346187143,13.358309584051877,23.0,103.0,0.957004160887656,1.0,1859.0,0.11748690017543852,0.0,0.0,0.7766990291262136,0.0,0.11110962996772533,4.0,1.0,0.0,0.0,0.0,0.0,141.0,0.0
ALT48dc512d472c,ACC000130,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.205322006170691,12.103717553503339,1.7452252361205625,9.992426570431663,1937.1329399141625,25.0,103.0,1.040221914008322,1.0,671.0,0.14285990440165908,0.0,0.0,0.8252427184466019,0.0,0.07695795504162803,4.0,1.0,0.0,0.0,0.0,0.0,165.0,0.0
ALT9b9b2b2ef1c9,ACC000131,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.471418105378449,11.685796085359515,1.272380213039283,8.713115175027093,215.3914437921288,23.0,102.0,0.9663865546218487,1.0,1930.0,0.21665256305132066,0.0,0.0,0.7745098039215687,0.0,0.05634993723828075,2.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
ALTbe261d34c37b,ACC000133,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.237822739725148,12.644223829144279,1.0500903442261296,11.240519975718842,181.099825891866,30.0,112.0,1.1479591836734693,1.0,955.0,0.03409132409131248,0.0,0.0,0.7767857142857143,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
ALTc10a85515019,ACC000134,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.173650825283069,12.431513675617692,1.2182486976574776,10.675867959381783,109.34457584220632,21.0,112.0,0.8035714285714286,1.0,1781.0,0.15560195922937425,1.0,0.0,0.7589285714285714,0.0,0.0017898103805889223,2.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0
ALT9342880b9242,ACC000136,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.840989722787514,12.09830712906383,1.2189085349731807,9.607188459977232,293.67823498626177,25.0,105.0,1.0204081632653061,1.0,283.0,0.07664191707790682,0.0,0.0,0.7333333333333333,0.0,0.20471533072238046,4.0,1.0,0.0,0.0,0.0,0.0,158.0,0.0
ALT5ab854ce92a7,ACC000137,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.662232848914872,12.10944340114255,1.008091334029827,9.88887176032354,2.3379760868557535,33.0,111.0,1.274131274131274,1.0,3003.0,0.10157491420606,0.0,0.0,0.7297297297297297,0.0,0.026791754110957907,3.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0
ALT1419da739278,ACC000138,2023-05-31,R01,Cash Structuring,critical,open,1,1,11.261592165082684,12.702616021825978,1.014355627922562,9.133616982598639,1.5819528823635232,32.0,148.0,0.9266409266409266,1.0,2028.0,0.6499522132045177,10.0,0.0,0.581081081081081,0.0,0.11803563678286264,4.0,1.0,0.0,0.0,0.0,1.0,280.0,0.33
ALTed660d570107,ACC000138,2023-05-31,R02,Large Cash Transaction,high,open,1,1,11.261592165082684,12.702616021825978,1.014355627922562,9.133616982598639,1.5819528823635232,32.0,148.0,0.9266409266409266,1.0,2028.0,0.6499522132045177,10.0,0.0,0.581081081081081,0.0,0.11803563678286264,4.0,1.0,0.0,0.0,0.0,1.0,281.0,0.33
ALTf03eb94a333b,ACC000138,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.261592165082684,12.702616021825978,1.014355627922562,9.133616982598639,1.5819528823635232,32.0,148.0,0.9266409266409266,1.0,2028.0,0.6499522132045177,10.0,0.0,0.581081081081081,0.0,0.11803563678286264,4.0,1.0,0.0,0.0,0.0,1.0,282.0,0.33
ALT0d4e9a6a6b7f,ACC000138,2023-05-31,R15,Cross-Border Fan-Out,high,open,0,0,11.261592165082684,12.702616021825978,1.014355627922562,9.133616982598639,1.5819528823635232,32.0,148.0,0.9266409266409266,1.0,2028.0,0.6499522132045177,10.0,0.0,0.581081081081081,0.0,0.11803563678286264,4.0,1.0,0.0,0.0,0.0,1.0,283.0,0.33
ALTfb6b3a2f6021,ACC000139,2023-05-31,R04,Round Amount Pattern,medium,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,500.0,0.67
ALT838ad0165746,ACC000139,2023-05-31,R06,High-Risk Jurisdiction Wire,high,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,501.0,0.67
ALT9a1291ef0afa,ACC000139,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,502.0,0.67
ALT8495b532d65f,ACC000139,2023-05-31,R09,PEP / Adverse Media High-Value Transaction,critical,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,503.0,0.67
ALT2d306de13363,ACC000139,2023-05-31,R12,Shell Company Counterparty Wire,high,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,504.0,0.67
ALT4cfe46cc517a,ACC000139,2023-05-31,R13,Real Estate Large Transaction,critical,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,505.0,0.67
ALT8edc97ba8359,ACC000139,2023-05-31,R15,Cross-Border Fan-Out,high,open,1,1,16.80303863595316,17.93247335412238,1.3852110079144255,15.37323424532667,20471.439558900045,33.0,129.0,1.0963455149501662,1.0,2496.0,0.00039396191401374595,1.0,20.0,0.8682170542635659,0.0,0.3437458962419435,4.0,1.0,0.10126582278481013,1.0,0.0,0.0,506.0,0.67
ALTca287e758ff7,ACC000141,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.192834488333506,11.8903342495502,0.7848653453108578,9.036045316463415,225.020118489262,29.0,101.0,1.2305516265912306,1.0,2878.0,0.19854007952332073,1.0,0.0,0.7524752475247525,0.0,0.03210874751043955,3.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0
ALTbf1cb48822bf,ACC000142,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.510987243770488,12.083920887136163,0.8889911513172826,9.711348966004017,82.63004061435038,30.0,117.0,1.098901098901099,1.0,2788.0,0.16950685419544587,0.0,0.0,0.7350427350427351,0.0,0.030500027090118464,3.0,0.0,0.0,0.0,0.0,0.0,121.0,0.33
ALT44ed61e0c9d9,ACC000143,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.433874009662619,11.83958492770545,1.0508024480981504,9.702004582824108,51.14644584558513,26.0,92.0,1.2111801242236024,1.0,2813.0,0.04144889276229508,0.0,0.0,0.75,0.0,0.0032781769683217993,3.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0
ALTfb59158987ed,ACC000145,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.32963072163002,12.095540669782658,0.7329705297779782,9.93615946518218,26.49513362195241,23.0,109.0,0.9043250327653997,1.0,2551.0,0.03955028001814258,0.0,0.0,0.6972477064220184,0.0,0.04039011665458763,3.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0
ALT0a9dd8993ecd,ACC000147,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.806097122654403,12.559932270173972,0.7418822947963305,11.804641116592945,44.0676350171454,34.0,122.0,1.1943793911007026,1.0,3663.0,0.0469972205963679,0.0,0.0,0.7786885245901639,0.0,0.07516221611565531,4.0,1.0,0.0,0.0,0.0,0.0,198.0,0.33
ALTfcec1e6adae3,ACC000148,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.545489585628962,12.51473543781923,0.5981096027278157,10.851611972863099,29.892614981673837,26.0,122.0,0.9133489461358315,1.0,2012.0,0.23674066390292908,1.0,0.0,0.7049180327868853,0.0,0.013449379319441644,3.0,0.0,0.0,0.0,0.0,0.0,130.0,0.33
ALTca352400e2a9,ACC000149,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.772282612024712,12.133500070973138,1.0986192641720784,10.349790015046583,55.790278023570075,31.0,107.0,1.2416555407209613,1.0,1190.0,0.12903373223407805,1.0,0.0,0.719626168224299,0.0,0.002565932602198994,3.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0
ALTcd31d63a195d,ACC000150,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.703685045243295,12.132107701608964,1.0272111388974576,10.461758150394653,429.7146261336294,26.0,107.0,1.041388518024032,1.0,3586.0,0.0747922968603668,0.0,0.0,0.7570093457943925,0.0,0.18817690441765728,3.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0
ALT89e94cd748db,ACC000151,2023-05-31,R06,High-Risk Jurisdiction Wire,high,open,1,1,11.566960612041921,15.081631208352512,0.12753141458716485,13.11191094051702,768.1319876650686,35.0,143.0,1.048951048951049,1.0,3583.0,0.009465435352539244,0.0,1.0,0.8321678321678322,0.0,0.9498616592689959,4.0,1.0,0.15294117647058825,0.0,1.0,0.0,579.0,0.67
ALT598a8c4ade3a,ACC000151,2023-05-31,R08,Multiple Counterparty Layering,high,open,1,1,11.566960612041921,15.081631208352512,0.12753141458716485,13.11191094051702,768.1319876650686,35.0,143.0,1.048951048951049,1.0,3583.0,0.009465435352539244,0.0,1.0,0.8321678321678322,0.0,0.9498616592689959,4.0,1.0,0.15294117647058825,0.0,1.0,0.0,580.0,0.67
ALTc132919d40b1,ACC000151,2023-05-31,R09,PEP / Adverse Media High-Value Transaction,high,open,1,1,11.566960612041921,15.081631208352512,0.12753141458716485,13.11191094051702,768.1319876650686,35.0,143.0,1.048951048951049,1.0,3583.0,0.009465435352539244,0.0,1.0,0.8321678321678322,0.0,0.9498616592689959,4.0,1.0,0.15294117647058825,0.0,1.0,0.0,581.0,0.67
ALT1310de6acdc0,ACC000151,2023-05-31,R15,Cross-Border Fan-Out,high,open,1,1,11.566960612041921,15.081631208352512,0.12753141458716485,13.11191094051702,768.1319876650686,35.0,143.0,1.048951048951049,1.0,3583.0,0.009465435352539244,0.0,1.0,0.8321678321678322,0.0,0.9498616592689959,4.0,1.0,0.15294117647058825,0.0,1.0,0.0,582.0,0.67
ALT7adae57ad261,ACC000152,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.640973815405681,12.146284848478208,0.9511890852195961,9.875606462148674,295.6743675058072,29.0,113.0,1.099873577749684,1.0,3058.0,0.07150722207347787,0.0,0.0,0.8230088495575221,0.0,0.05007009856263441,4.0,1.0,0.0,0.0,0.0,0.0,137.0,0.0
ALTc5b6ee5b6c14,ACC000153,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.60729520777702,12.110530108733053,0.953165334168568,9.632864477787564,8.20966435096321,30.0,119.0,1.0804321728691475,1.0,1569.0,0.10063460892904157,0.0,0.0,0.7478991596638656,0.0,0.003001733902374001,3.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0
ALT44faf322bab6,ACC000154,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.854285212808495,12.226285678794381,1.0868377628182986,10.328064526543924,32.791539999100216,26.0,112.0,0.9948979591836735,1.0,3505.0,0.17285592108377212,0.0,0.0,0.7053571428571429,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0
ALT36a033b7cd0e,ACC000155,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.916925321613187,12.110637157875148,1.2989584466219604,9.776711008750683,25.246487186110407,26.0,117.0,0.9523809523809524,1.0,1316.0,0.1392180947267902,0.0,0.0,0.7606837606837606,0.0,0.006138472912256921,3.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
ALTd5de350fd2c2,ACC000156,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.975721642144173,12.13437017782933,1.3453133451805575,10.412727820289104,1.3644801724388138,31.0,119.0,1.1164465786314526,1.0,2205.0,0.09041764807755202,0.0,0.0,0.7310924369747899,0.0,0.0032852286220024286,3.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0
ALT379f08b04fff,ACC000157,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.349056957681311,12.08440387015617,0.7557187041963255,9.932528259424402,12.85405214720141,31.0,106.0,1.253369272237197,1.0,1256.0,0.20834264135907643,1.0,0.0,0.839622641509434,0.0,0.2098032202418558,4.0,1.0,0.0,0.0,0.0,0.0,194.0,1.0
ALTfb957535dd1c,ACC000157,2023-05-31,R15,Cross-Border Fan-Out,high,open,0,0,10.349056957681311,12.08440387015617,0.7557187041963255,9.932528259424402,12.85405214720141,31.0,106.0,1.253369272237197,1.0,1256.0,0.20834264135907643,1.0,0.0,0.839622641509434,0.0,0.2098032202418558,4.0,1.0,0.0,0.0,0.0,0.0,195.0,1.0
ALT92df160b23ee,ACC000158,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.8031028184443,12.046114610611536,1.2364705262386844,10.408639612031267,196.72754660356676,32.0,112.0,1.2244897959183672,1.0,763.0,0.099743591263081,0.0,0.0,0.8125,0.0,0.054006247898391216,4.0,1.0,0.0,0.0,0.0,0.0,153.0,0.0
ALT1c74247896cf,ACC000159,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.34274146905932,12.202648640308972,1.8137077364953265,9.820182571095899,129.85560622841876,31.0,115.0,1.15527950310559,1.0,1959.0,0.055514233548571795,0.0,0.0,0.7652173913043478,0.0,0.010756069639787438,3.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0
ALT3c427d0127d9,ACC000160,2023-05-31,R08,Multiple Counterparty Layering,high,open,1,1,11.375785626872993,15.355250518257613,0.0801232732807332,13.101550279754894,384.30314315310835,38.0,154.0,1.0575139146567718,1.0,1962.0,0.0015235977786009524,0.0,3.0,0.8636363636363636,0.0,0.9741914959492491,4.0,1.0,0.1650485436893204,0.0,0.0,0.0,451.0,1.0
ALT680b09581146,ACC000160,2023-05-31,R15,Cross-Border Fan-Out,high,open,1,1,11.375785626872993,15.355250518257613,0.0801232732807332,13.101550279754894,384.30314315310835,38.0,154.0,1.0575139146567718,1.0,1962.0,0.0015235977786009524,0.0,3.0,0.8636363636363636,0.0,0.9741914959492491,4.0,1.0,0.1650485436893204,0.0,0.0,0.0,452.0,1.0
ALT2ea5a72c471c,ACC000161,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,11.067298144637594,12.142438462022701,1.4624843934652971,9.818270020190155,4.833327667324952,31.0,111.0,1.196911196911197,1.0,592.0,0.1358377723630331,0.0,0.0,0.7027027027027027,0.0,0.0978599834261068,2.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0
ALTc6f48c879014,ACC000162,2023-05-31,R08,Multiple Counterparty Layering,high,open,0,0,10.747621054474978,12.126692909708892,1.079177626079862,9.177989686051802,179.46939330645563,26.0,117.0,0.9523809523809524,1.0,858.0,0.07202906274991631,0.0,0.0,0.8034188034188035,0.0,0.013853599948294004,2.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0
