txn_id,account_id,txn_date,txn_datetime,txn_type,channel,amount_eur,is_typology,typology_type,is_international,destination_jurisdiction,counterparty_id,counterparty_jurisdiction,counterparty_is_shell,counterparty_is_crypto
TXNca2d6eae3989,ACC000067,2023-05-30,2023-05-30T07:29:00,domestic_wire,online,185.68,0,,0,low,CPc199b2083389,low,0,0
TXN2a5308a860e5,ACC000067,2023-05-30,2023-05-30T21:53:00,domestic_wire,mobile,135.28,0,,0,medium,CPb8cb4070f5b3,medium,0,0
TXN8d372c9571e8,ACC000068,2023-05-30,2023-05-30T12:59:00,loan_repayment,mobile,1434.58,0,,0,,,,,
TXN47dbf2fe0352,ACC000068,2023-05-30,2023-05-30T21:23:00,cash_deposit,mobile,107.16,0,,0,,,,,
TXNdd89a89bbeb8,ACC000068,2023-05-30,2023-05-30T17:54:00,domestic_wire,mobile,176.39,0,,0,low,CPa6450f91b2f5,low,0,0
TXN2184415c2765,ACC000068,2023-05-30,2023-05-30T15:30:00,domestic_wire,atm,474.87,0,,0,low,CP3650c738e26e,low,0,0
TXN89d4ce1f123d,ACC000068,2023-05-30,2023-05-30T14:56:00,cash_deposit,online,349.79,0,,0,,,,,
TXN2189b3d00ac0,ACC000069,2023-05-30,2023-05-30T17:49:00,cash_withdrawal,branch,1108.41,0,,0,,,,,
TXN2dc878d11792,ACC000069,2023-05-30,2023-05-30T11:44:00,internal_transfer,mobile,1922.64,0,,0,,,,,
TXNec0745210df2,ACC000069,2023-05-30,2023-05-30T06:05:00,cash_withdrawal,branch,41.32,0,,0,,,,,
TXN1b8269106953,ACC000069,2023-05-30,2023-05-30T06:28:00,domestic_wire,mobile,115.16,0,,0,low,CP9e5773a936f9,low,0,0
TXN3cec7caf4398,ACC000070,2023-05-30,2023-05-30T17:47:00,domestic_wire,online,1430.69,0,,0,high,CP7feb39e115a4,high,0,0
TXN96aeec4941d9,ACC000070,2023-05-30,2023-05-30T14:28:00,card_payment,branch,156.35,0,,0,,,,,
TXNc791f84cbc25,ACC000071,2023-05-30,2023-05-30T18:05:00,domestic_wire,mobile,591.05,0,,0,medium,CP52531064801c,medium,0,0
TXN1a4dcfedc83b,ACC000071,2023-05-30,2023-05-30T12:09:00,domestic_wire,atm,904.94,0,,0,medium,CPc4ae985a4dfb,medium,0,0
TXN1dcd720438a6,ACC000071,2023-05-30,2023-05-30T14:28:00,domestic_wire,online,245.48,0,,0,low,CPa950c4bb72c8,low,0,0
TXNd8ca9c98276d,ACC000071,2023-05-30,2023-05-30T18:01:00,domestic_wire,online,7471.2,0,,0,medium,CP6158aebf4cc5,medium,0,0
TXN3d5b94d09685,ACC000071,2023-05-30,2023-05-30T16:34:00,internal_transfer,online,149.8,0,,0,,,,,
TXNd84f5bc81c3e,ACC000072,2023-05-30,2023-05-30T08:19:00,domestic_wire,mobile,544.0,0,,0,low,CP9a3d35a88570,low,0,0
TXN004e1e6612bc,ACC000072,2023-05-30,2023-05-30T21:59:00,domestic_wire,online,106.09,0,,0,low,CP803915376f10,low,0,0
TXNd22bf1fdf938,ACC000072,2023-05-30,2023-05-30T17:21:00,domestic_wire,mobile,2648.15,0,,0,medium,CP0b5f489a605f,medium,0,0
TXN2e6c412218fc,ACC000072,2023-05-30,2023-05-30T15:09:00,internal_transfer,online,407.83,0,,0,,,,,
TXN50aec090b472,ACC000073,2023-05-30,2023-05-30T16:57:00,cash_deposit,online,564.92,0,,0,,,,,
TXNb473951a2863,ACC000073,2023-05-30,2023-05-30T11:45:00,card_payment,mobile,1225.85,0,,0,,,,,
TXN5090bf2506aa,ACC000073,2023-05-30,2023-05-30T11:18:00,domestic_wire,online,4516.61,0,,0,low,CPa44e445bb61e,low,0,0
TXN7ba01326e2a8,ACC000073,2023-05-30,2023-05-30T11:15:00,domestic_wire,online,117.16,0,,0,medium,CPe6dbb5c75e52,medium,0,0
TXN7a4051b005a3,ACC000074,2023-05-30,2023-05-30T17:49:00,domestic_wire,mobile,205.64,0,,0,low,CP461e64d1610c,low,0,0
TXN4a76abdccb8c,ACC000074,2023-05-30,2023-05-30T19:33:00,domestic_wire,atm,97.71,0,,0,medium,CP889803207b4c,medium,0,0
TXNe0d4fbf2a43c,ACC000074,2023-05-30,2023-05-30T14:59:00,card_payment,online,2152.13,0,,0,,,,,
TXN795a90b13fa8,ACC000075,2023-05-30,2023-05-30T16:43:00,domestic_wire,mobile,429.84,0,,0,low,CPc1f7fe6cc5a0,low,0,0
TXNd7229408085e,ACC000075,2023-05-30,2023-05-30T20:59:00,domestic_wire,branch,1331.58,0,,0,low,CPb30a84abbcde,low,0,0
TXNa777a06957a5,ACC000076,2023-05-30,2023-05-30T09:28:00,card_payment,online,186.38,0,,0,,,,,
TXNc0e6f6692840,ACC000076,2023-05-30,2023-05-30T20:30:00,international_wire,online,15381.45,0,,1,low,CPf8a3bb338c72,low,0,0
TXN667c58f25ed6,ACC000076,2023-05-30,2023-05-30T07:10:00,card_payment,online,4367.83,0,,0,,,,,
TXNc92ee29f4992,ACC000077,2023-05-30,2023-05-30T16:28:00,card_payment,atm,117.33,0,,0,,,,,
TXNf713fda53e8a,ACC000077,2023-05-30,2023-05-30T15:47:00,card_payment,mobile,1251.86,0,,0,,,,,
TXN3c3765abd51e,ACC000077,2023-05-30,2023-05-30T18:09:00,domestic_wire,atm,313.09,0,,0,low,CP34f226141ee3,low,0,0
TXN33bfc0a9818e,ACC000077,2023-05-30,2023-05-30T11:53:00,domestic_wire,online,66.09,0,,0,medium,CPc9a56ffdb5f2,medium,0,0
TXN98161147cb44,ACC000078,2023-05-30,2023-05-30T13:07:00,card_payment,mobile,144.49,0,,0,,,,,
TXNbc9c5dd1b85f,ACC000078,2023-05-30,2023-05-30T06:56:00,card_payment,online,95.89,0,,0,,,,,
TXN5be7c18be49e,ACC000078,2023-05-30,2023-05-30T15:18:00,card_payment,online,381.4,0,,0,,,,,
TXN176c4ca196ef,ACC000078,2023-05-30,2023-05-30T16:19:00,domestic_wire,mobile,8121.81,0,,0,low,CP47f6b3097b14,low,0,0
TXN4151e0f88ead,ACC000079,2023-05-30,2023-05-30T13:46:00,international_wire,online,459.23,0,,1,medium,CP393efcb991ad,medium,0,0
TXN49a3d3db7099,ACC000079,2023-05-30,2023-05-30T21:13:00,domestic_wire,mobile,10330.4,0,,0,low,CPeafb831df4b5,low,0,0
TXN89310050ed69,ACC000079,2023-05-30,2023-05-30T18:00:00,international_wire,online,1764.65,0,,1,low,CP8365940301fd,low,0,0
TXN35c5d38f1201,ACC000080,2023-05-30,2023-05-30T21:32:00,domestic_wire,online,1904.23,0,,0,low,CP8777661b97d0,low,0,0
TXN0a4abcbf5f5d,ACC000081,2023-05-30,2023-05-30T15:14:00,domestic_wire,online,857.89,0,,0,low,CP69d9e1aaabfc,low,0,0
TXN6e6e5ab1ee8c,ACC000081,2023-05-30,2023-05-30T19:38:00,domestic_wire,mobile,26341.68,0,,0,low,CP7bd2aa0ddd82,low,0,0
TXNc1ef5fa76014,ACC000081,2023-05-30,2023-05-30T06:50:00,domestic_wire,online,232.72,0,,0,medium,CP9acfaa63a691,medium,0,0
TXN4b0226465945,ACC000081,2023-05-30,2023-05-30T18:27:00,card_payment,atm,97.35,0,,0,,,,,
TXN3c48346013fa,ACC000081,2023-05-30,2023-05-30T19:25:00,domestic_wire,online,1956.04,0,,0,low,CP3e62c6194873,low,0,0
TXN43f0fdc9729f,ACC000081,2023-05-30,2023-05-30T11:42:00,card_payment,mobile,457.04,0,,0,,,,,
TXNb59152e42182,ACC000082,2023-05-30,2023-05-30T12:48:00,domestic_wire,atm,365.08,0,,0,low,CPf6523e11f7d3,low,0,0
TXN79aa6e6f05ad,ACC000082,2023-05-30,2023-05-30T21:02:00,domestic_wire,online,87.31,0,,0,low,CP89b8aa326477,low,0,0
TXN9834688d4674,ACC000082,2023-05-30,2023-05-30T16:49:00,cash_deposit,online,729.9,0,,0,,,,,
TXN95414c9e5723,ACC000082,2023-05-30,2023-05-30T13:22:00,cash_withdrawal,mobile,327.17,0,,0,,,,,
TXN2bcd75dff823,ACC000083,2023-05-30,2023-05-30T09:31:00,domestic_wire,branch,1424.46,0,,0,very_high,CP5401cb187bea,very_high,0,0
TXNccb8ffdd8e0f,ACC000083,2023-05-30,2023-05-30T10:00:00,domestic_wire,mobile,87.05,0,,0,high,CP5ffcc8fb205c,high,0,0
TXN0cadcbe09bff,ACC000084,2023-05-30,2023-05-30T18:48:00,card_payment,online,1732.55,0,,0,,,,,
TXN758a632257e0,ACC000084,2023-05-30,2023-05-30T19:28:00,card_payment,online,1231.14,0,,0,,,,,
TXNbba01fefdba4,ACC000085,2023-05-30,2023-05-30T11:50:00,domestic_wire,online,552.29,0,,0,low,CP6b88ca19efe5,low,0,0
TXNbdf6f82ad83d,ACC000085,2023-05-30,2023-05-30T20:46:00,domestic_wire,branch,1575.66,0,,0,medium,CPc9272e11022f,medium,0,0
TXN9d22c2b5f9bb,ACC000085,2023-05-30,2023-05-30T21:44:00,international_wire,online,1100.34,0,,1,medium,CP742450c4bd2c,medium,0,0
TXNffd71afb5510,ACC000085,2023-05-30,2023-05-30T10:42:00,card_payment,online,1321.18,0,,0,,,,,
TXN6d2e82b5a7bd,ACC000086,2023-05-30,2023-05-30T09:11:00,domestic_wire,mobile,7410.06,0,,0,medium,CP7a1db69c00ff,medium,0,0
TXNac9ec0322777,ACC000086,2023-05-30,2023-05-30T21:56:00,domestic_wire,mobile,1764.05,0,,0,low,CP518ea59b113d,low,0,0
TXN564feb3722c4,ACC000086,2023-05-30,2023-05-30T14:58:00,cash_withdrawal,branch,268.09,0,,0,,,,,
TXN854ac763c590,ACC000087,2023-05-30,2023-05-30T18:50:00,loan_repayment,atm,445.67,0,,0,,,,,
TXNb23a37c50552,ACC000087,2023-05-30,2023-05-30T21:44:00,internal_transfer,online,902.88,0,,0,,,,,
TXNed982a7fe157,ACC000087,2023-05-30,2023-05-30T12:56:00,cash_withdrawal,online,1760.98,0,,0,,,,,
TXN98558e92dcd5,ACC000088,2023-05-30,2023-05-30T12:34:00,domestic_wire,online,4809.77,0,,0,low,CP1b49e1564703,low,0,0
TXNdc2b5a739b50,ACC000088,2023-05-30,2023-05-30T18:48:00,cash_withdrawal,online,2358.18,0,,0,,,,,
TXN9ec1711459b8,ACC000088,2023-05-30,2023-05-30T16:00:00,domestic_wire,online,182.37,0,,0,low,CPe78480825a7e,low,0,0
TXN4f4a117f715c,ACC000089,2023-05-30,2023-05-30T12:52:00,domestic_wire,online,436.11,0,,0,medium,CP43a12edc7755,medium,0,0
TXN4a6b7c495640,ACC000089,2023-05-30,2023-05-30T17:21:00,domestic_wire,online,257.8,0,,0,medium,CP584f99ac9ab7,medium,0,0
TXNa20bb6ce5567,ACC000090,2023-05-30,2023-05-30T19:05:00,card_payment,branch,1244.58,0,,0,,,,,
TXN08dbd31f29ca,ACC000090,2023-05-30,2023-05-30T21:59:00,domestic_wire,mobile,223.1,0,,0,high,CP00fffda23ba8,high,0,0
TXN4786bdcae6a4,ACC000090,2023-05-30,2023-05-30T09:05:00,card_payment,online,171.52,0,,0,,,,,
TXN1cd4105f11bd,ACC000091,2023-05-30,2023-05-30T16:53:00,card_payment,branch,1510.28,0,,0,,,,,
TXN36fea1561adb,ACC000091,2023-05-30,2023-05-30T11:53:00,cash_deposit,mobile,90.6,0,,0,,,,,
TXN07e85f55b716,ACC000091,2023-05-30,2023-05-30T10:19:00,internal_transfer,online,294.46,0,,0,,,,,
TXN3ff60bd40730,ACC000092,2023-05-30,2023-05-30T19:07:00,internal_transfer,online,83.88,0,,0,,,,,
TXN53bf6befd1cf,ACC000092,2023-05-30,2023-05-30T06:24:00,card_payment,online,788.48,0,,0,,,,,
TXNb7c2c491a2c4,ACC000092,2023-05-30,2023-05-30T06:17:00,card_payment,branch,3005.94,0,,0,,,,,
TXN592e65b31462,ACC000092,2023-05-30,2023-05-30T18:08:00,international_wire,online,199.12,0,,1,medium,CP189935760c58,medium,0,0
TXN26746f4874d5,ACC000093,2023-05-30,2023-05-30T14:25:00,card_payment,online,624.57,0,,0,,,,,
TXN83b4239e0b61,ACC000093,2023-05-30,2023-05-30T08:56:00,internal_transfer,mobile,44.92,0,,0,,,,,
TXNc05456bf79da,ACC000093,2023-05-30,2023-05-30T09:18:00,cash_deposit,atm,1279.06,0,,0,,,,,
TXNee6f47789fbd,ACC000094,2023-05-30,2023-05-30T17:46:00,domestic_wire,online,322.98,0,,0,low,CP97c03a55b1a7,low,0,0
TXN135351c5757e,ACC000094,2023-05-30,2023-05-30T12:23:00,domestic_wire,online,3162.99,0,,0,low,CPa6148ee6d892,low,0,0
TXNfd984ef9ebb6,ACC000094,2023-05-30,2023-05-30T12:12:00,internal_transfer,online,61.61,0,,0,,,,,
TXN82bda4c9cf51,ACC000094,2023-05-30,2023-05-30T20:24:00,card_payment,mobile,1604.95,0,,0,,,,,
TXNee8767258db5,ACC000094,2023-05-30,2023-05-30T19:20:00,domestic_wire,mobile,370.15,0,,0,high,CPc97eb7e2831f,high,0,0
TXNb2ba48e8e91d,ACC000095,2023-05-30,2023-05-30T20:37:00,card_payment,online,41.68,0,,0,,,,,
TXN1f7e558aaa7e,ACC000095,2023-05-30,2023-05-30T21:38:00,cash_deposit,mobile,904.65,0,,0,,,,,
TXNdcddb60a5fc3,ACC000095,2023-05-30,2023-05-30T19:15:00,domestic_wire,branch,271.35,0,,0,low,CP7f9bde66fe33,low,0,0
TXN0bc0396557ce,ACC000096,2023-05-30,2023-05-30T07:58:00,card_payment,atm,5865.88,0,,0,,,,,
TXN9182167cb005,ACC000096,2023-05-30,2023-05-30T12:05:00,domestic_wire,online,4722.5,0,,0,low,CP511dc6d44c44,low,0,0
TXNa1d8dede196f,ACC000096,2023-05-30,2023-05-30T19:00:00,cash_deposit,mobile,325.35,0,,0,,,,,
TXN71c0094aca08,ACC000096,2023-05-30,2023-05-30T14:56:00,domestic_wire,mobile,485.1,0,,0,low,CP5645a69258e1,low,0,0
TXNc8491992545f,ACC000097,2023-05-30,2023-05-30T13:22:00,international_wire,online,770.13,0,,1,very_high,CP29d26ee8421b,very_high,0,0
TXNfe1cd2df1d4c,ACC000097,2023-05-30,2023-05-30T09:42:00,international_wire,online,1035.96,0,,1,medium,CPcc8748917a04,medium,0,0
TXNa9daf9444610,ACC000097,2023-05-30,2023-05-30T19:51:00,cash_withdrawal,mobile,1791.28,0,,0,,,,,
TXN7abde63b7574,ACC000098,2023-05-30,2023-05-30T07:11:00,domestic_wire,mobile,150.54,0,,0,low,CPda9589d32ff9,low,0,0
TXNac173895c8df,ACC000098,2023-05-30,2023-05-30T13:23:00,domestic_wire,mobile,3483.36,0,,0,low,CPd8f9050ea3c9,low,0,0
TXN4118e293442d,ACC000098,2023-05-30,2023-05-30T14:44:00,card_payment,online,65.63,0,,0,,,,,
TXN3351fdd4ed4b,ACC000098,2023-05-30,2023-05-30T17:04:00,domestic_wire,online,4016.35,0,,0,medium,CP91c3fef1d8f6,medium,0,0
TXNe76e5909aae5,ACC000098,2023-05-30,2023-05-30T14:14:00,domestic_wire,online,60.27,0,,0,low,CPc610cb017659,low,0,0
TXN6c9549bbd034,ACC000098,2023-05-30,2023-05-30T06:31:00,cash_deposit,branch,1146.83,0,,0,,,,,
TXN2fc0643168a9,ACC000099,2023-05-30,2023-05-30T17:37:00,domestic_wire,online,5308.82,0,,0,low,CPd4f9d619e2f3,low,0,0
TXNec399cc22434,ACC000099,2023-05-30,2023-05-30T11:03:00,domestic_wire,mobile,1791.5,0,,0,medium,CPa6e29327781d,medium,0,0
TXN8edfc8e4f69f,ACC000099,2023-05-30,2023-05-30T08:12:00,domestic_wire,mobile,12021.54,0,,0,low,CPc457f8ad9627,low,0,0
TXN1e4b572318f9,ACC000099,2023-05-30,2023-05-30T11:29:00,domestic_wire,branch,305.52,0,,0,low,CP7a7440792910,low,0,0
TXN0baabb86a0c0,ACC000099,2023-05-30,2023-05-30T10:31:00,domestic_wire,online,16.11,0,,0,low,CP5243dbd5c28e,low,0,0
TXN9e106afd8617,ACC000100,2023-05-30,2023-05-30T15:03:00,domestic_wire,branch,278.27,0,,0,low,CPe87bccb3a4d8,low,0,0
TXN88f0e1ace7a0,ACC000100,2023-05-30,2023-05-30T10:34:00,loan_repayment,online,73.34,0,,0,,,,,
TXNc3639076ce75,ACC000101,2023-05-30,2023-05-30T20:11:00,domestic_wire,branch,107.41,0,,0,medium,CP638a80ee7748,medium,0,0
TXNe2f99d41507e,ACC000101,2023-05-30,2023-05-30T10:12:00,domestic_wire,mobile,412.92,0,,0,low,CPb0f75b583b31,low,0,0
TXN40b6d997c110,ACC000101,2023-05-30,2023-05-30T09:04:00,cash_deposit,mobile,63.21,0,,0,,,,,
TXNb0e78c63bfa0,ACC000102,2023-05-30,2023-05-30T12:12:00,international_wire,online,3343.73,0,,1,very_high,CP2ed1eeda2743,very_high,0,0
TXNfc51e4b0d7e4,ACC000102,2023-05-30,2023-05-30T08:24:00,card_payment,online,917.98,0,,0,,,,,
TXNa966295d33f6,ACC000102,2023-05-30,2023-05-30T06:10:00,loan_repayment,online,907.63,0,,0,,,,,
TXN4f5530e881c9,ACC000102,2023-05-30,2023-05-30T08:53:00,international_wire,online,355.63,0,,1,high,CPb59eca4d8edb,high,0,0
TXN49f980b9c6cb,ACC000103,2023-05-30,2023-05-30T18:21:00,card_payment,online,818.78,0,,0,,,,,
TXN4b4bedf588a1,ACC000103,2023-05-30,2023-05-30T21:24:00,domestic_wire,online,944.72,0,,0,high,CP03d547621b1c,high,0,0
TXNf3f4307c530d,ACC000103,2023-05-30,2023-05-30T21:55:00,cash_withdrawal,online,240.22,0,,0,,,,,
TXNe2eb7bae6cba,ACC000103,2023-05-30,2023-05-30T07:00:00,domestic_wire,mobile,1063.91,0,,0,medium,CPaca76882dfd7,medium,0,0
TXN8a697b19e6dd,ACC000104,2023-05-30,2023-05-30T11:04:00,cash_withdrawal,atm,956.04,0,,0,,,,,
TXN94f6cb2ba209,ACC000104,2023-05-30,2023-05-30T09:02:00,card_payment,online,107.22,0,,0,,,,,
TXNcc93074c5214,ACC000104,2023-05-30,2023-05-30T12:48:00,domestic_wire,mobile,238.11,0,,0,low,CPaa93296e24d8,low,0,0
TXN311bacb59e98,ACC000104,2023-05-30,2023-05-30T06:20:00,domestic_wire,online,636.55,0,,0,low,CPbb7a28519e05,low,0,0
TXN9830cba5c916,ACC000105,2023-05-30,2023-05-30T06:15:00,domestic_wire,mobile,466.56,0,,0,low,CPc67594a72c4c,low,0,0
TXN93b6a0bf4912,ACC000105,2023-05-30,2023-05-30T19:26:00,domestic_wire,atm,714.36,0,,0,low,CP9247a89265a3,low,0,0
TXN430c39386a36,ACC000105,2023-05-30,2023-05-30T17:13:00,domestic_wire,mobile,2536.85,0,,0,low,CP1e1a6ba6a473,low,0,0
TXNc6a203752e34,ACC000106,2023-05-30,2023-05-30T09:58:00,internal_transfer,online,843.36,0,,0,,,,,
TXN395486c7189a,ACC000106,2023-05-30,2023-05-30T17:35:00,cash_deposit,mobile,124.41,0,,0,,,,,
TXN9c3742680aa9,ACC000106,2023-05-30,2023-05-30T09:05:00,loan_repayment,mobile,197.02,0,,0,,,,,
TXN593c2a35074d,ACC000106,2023-05-30,2023-05-30T14:03:00,domestic_wire,atm,101.66,0,,0,low,CPc166215d10b2,low,0,0
TXNcd84e07ba00e,ACC000107,2023-05-30,2023-05-30T16:58:00,domestic_wire,branch,1463.86,0,,0,high,CP13832f7a2a03,high,0,0
TXNc65b5851d566,ACC000107,2023-05-30,2023-05-30T17:24:00,card_payment,online,276.72,0,,0,,,,,
TXN9bf8ca603dcb,ACC000108,2023-05-30,2023-05-30T07:55:00,domestic_wire,online,263.3,0,,0,low,CPd26b5c940c7e,low,0,0
TXNbcf319616da9,ACC000109,2023-05-30,2023-05-30T17:38:00,cash_withdrawal,mobile,1879.99,0,,0,,,,,
TXNce723def0082,ACC000109,2023-05-30,2023-05-30T21:28:00,cash_deposit,online,1400.26,0,,0,,,,,
TXNe9fb1eedbc23,ACC000109,2023-05-30,2023-05-30T21:20:00,domestic_wire,branch,59.76,0,,0,low,CP9899850bbf7b,low,0,0
TXN6b25de994fab,ACC000109,2023-05-30,2023-05-30T19:57:00,internal_transfer,branch,4498.66,0,,0,,,,,
TXN1a220006db51,ACC000110,2023-05-30,2023-05-30T10:43:00,internal_transfer,online,236.81,0,,0,,,,,
TXN07d87a92701e,ACC000110,2023-05-30,2023-05-30T14:06:00,internal_transfer,online,7415.28,0,,0,,,,,
TXNe808f54ef6aa,ACC000110,2023-05-30,2023-05-30T09:27:00,cash_withdrawal,online,1656.36,0,,0,,,,,
TXN6d0b5506996c,ACC000110,2023-05-30,2023-05-30T20:34:00,card_payment,online,2376.26,0,,0,,,,,
TXNa7525b238e19,ACC000111,2023-05-30,2023-05-30T10:11:00,cash_withdrawal,online,1405.11,0,,0,,,,,
TXN96d81f2e1010,ACC000111,2023-05-30,2023-05-30T11:20:00,domestic_wire,mobile,154.94,0,,0,low,CP769ae9dd3dcd,low,0,0
TXN2055902205f2,ACC000111,2023-05-30,2023-05-30T19:31:00,card_payment,mobile,14.69,0,,0,,,,,
TXN3ac287670646,ACC000111,2023-05-30,2023-05-30T14:23:00,card_payment,mobile,16054.79,0,,0,,,,,
TXN82450d94fa94,ACC000112,2023-05-30,2023-05-30T20:47:00,domestic_wire,mobile,1093.78,0,,0,high,CP1c70712ff2f6,high,0,0
TXN4c3892e90d77,ACC000112,2023-05-30,2023-05-30T07:25:00,domestic_wire,mobile,3063.52,0,,0,medium,CP6840a465eeb4,medium,0,0
TXN04ce70072d58,ACC000113,2023-05-30,2023-05-30T13:59:00,cash_deposit,branch,21630.58,0,,0,,,,,
TXN4a98812149cd,ACC000113,2023-05-30,2023-05-30T11:49:00,cash_deposit,online,922.32,0,,0,,,,,
TXNa589db5bede9,ACC000114,2023-05-30,2023-05-30T19:56:00,cash_deposit,branch,546.22,0,,0,,,,,
TXN068472c46818,ACC000114,2023-05-30,2023-05-30T12:26:00,internal_transfer,branch,2110.57,0,,0,,,,,
TXNb3531a0e335b,ACC000114,2023-05-30,2023-05-30T15:28:00,internal_transfer,online,372.34,0,,0,,,,,
TXN99d20d819e7d,ACC000114,2023-05-30,2023-05-30T11:32:00,card_payment,atm,597.01,0,,0,,,,,
TXNa59031fe8f7a,ACC000115,2023-05-30,2023-05-30T21:48:00,card_payment,mobile,369.92,0,,0,,,,,
TXNd923f34e1c75,ACC000115,2023-05-30,2023-05-30T13:55:00,card_payment,mobile,488.38,0,,0,,,,,
TXNd83ef4901e9b,ACC000115,2023-05-30,2023-05-30T19:27:00,domestic_wire,mobile,219.02,0,,0,low,CPb1148a7dfbd7,low,0,0
TXNa88b674f92c1,ACC000116,2023-05-30,2023-05-30T10:49:00,domestic_wire,online,1542.17,0,,0,medium,CP2194ecbff72b,medium,0,0
TXNaf0e3e022711,ACC000116,2023-05-30,2023-05-30T16:05:00,cash_withdrawal,online,1556.24,0,,0,,,,,
TXN2f9d31a730c5,ACC000116,2023-05-30,2023-05-30T14:47:00,domestic_wire,mobile,63.2,0,,0,medium,CP88dcdc1b3841,medium,0,0
TXNf299e975fc58,ACC000116,2023-05-30,2023-05-30T17:17:00,cash_deposit,mobile,1095.3,0,,0,,,,,
TXN223cc3270053,ACC000116,2023-05-30,2023-05-30T15:43:00,cash_deposit,online,651.18,0,,0,,,,,
TXN6048e6129f54,ACC000117,2023-05-30,2023-05-30T18:41:00,domestic_wire,branch,620.92,0,,0,medium,CPcd295e6ebeb8,medium,0,0
TXN1de6e8fc6ae8,ACC000117,2023-05-30,2023-05-30T15:26:00,card_payment,branch,64.27,0,,0,,,,,
TXN624252b93640,ACC000117,2023-05-30,2023-05-30T18:32:00,card_payment,online,237.78,0,,0,,,,,
TXNac08ccec9d51,ACC000118,2023-05-30,2023-05-30T13:11:00,card_payment,mobile,598.56,0,,0,,,,,
TXNa174429521a5,ACC000118,2023-05-30,2023-05-30T07:16:00,domestic_wire,mobile,478.36,0,,0,low,CPc4a889ebd6b4,low,0,0
TXN73c6e259b364,ACC000119,2023-05-30,2023-05-30T10:07:00,domestic_wire,mobile,2810.78,0,,0,low,CPe00e6aa53a91,low,0,0
TXN6b74d4066aba,ACC000119,2023-05-30,2023-05-30T16:48:00,cash_withdrawal,mobile,181.57,0,,0,,,,,
TXNb93090ceb2ec,ACC000119,2023-05-30,2023-05-30T06:00:00,domestic_wire,online,9263.29,0,,0,low,CP9401ce7347d2,low,0,0
TXNd8f7695623f7,ACC000120,2023-05-30,2023-05-30T11:05:00,card_payment,mobile,363.52,0,,0,,,,,
TXN02002601c420,ACC000120,2023-05-30,2023-05-30T06:50:00,domestic_wire,mobile,335.71,0,,0,low,CP813570aa6d1e,low,0,0
TXNd03738b8dd75,ACC000121,2023-05-30,2023-05-30T18:17:00,card_payment,mobile,19.57,0,,0,,,,,
TXNf5a7e77856f1,ACC000121,2023-05-30,2023-05-30T08:20:00,domestic_wire,online,144.61,0,,0,low,CP86efb79a3e36,low,0,0
TXN3143603da3ea,ACC000121,2023-05-30,2023-05-30T08:09:00,internal_transfer,mobile,2473.67,0,,0,,,,,
TXN9abb401b0ab9,ACC000122,2023-05-30,2023-05-30T10:29:00,domestic_wire,mobile,1431.98,0,,0,low,CP6cc8070b1e11,low,0,0
TXN9e461eb72be1,ACC000122,2023-05-30,2023-05-30T18:09:00,domestic_wire,mobile,973.24,0,,0,low,CP330968760249,low,0,0
TXN7fa9c6a5aafa,ACC000122,2023-05-30,2023-05-30T13:55:00,internal_transfer,branch,564.08,0,,0,,,,,
TXN8399e33d643e,ACC000122,2023-05-30,2023-05-30T21:23:00,domestic_wire,branch,673.6,0,,0,medium,CP3002fc264a36,medium,0,0
TXNbdab60d06bd8,ACC000122,2023-05-30,2023-05-30T10:45:00,domestic_wire,online,584.7,0,,0,low,CP9f67b29f1b51,low,0,0
TXN72e323eb7793,ACC000123,2023-05-30,2023-05-30T10:19:00,internal_transfer,mobile,1175.33,0,,0,,,,,
TXNb21112a4784b,ACC000123,2023-05-30,2023-05-30T16:27:00,domestic_wire,mobile,251.3,0,,0,medium,CP3b54b06e7c18,medium,0,0
TXNb3af2a00dad5,ACC000123,2023-05-30,2023-05-30T19:55:00,card_payment,branch,493.94,0,,0,,,,,
TXNefd777498d17,ACC000124,2023-05-30,2023-05-30T11:47:00,cash_withdrawal,mobile,1309.91,0,,0,,,,,
TXN664ac0938990,ACC000124,2023-05-30,2023-05-30T06:24:00,domestic_wire,online,128.68,0,,0,low,CP674f9a39a6bc,low,0,0
TXN780581316fd0,ACC000124,2023-05-30,2023-05-30T15:27:00,domestic_wire,online,109.9,0,,0,low,CPacdb099e6730,low,0,0
TXNb50586f18bf8,ACC000124,2023-05-30,2023-05-30T11:08:00,domestic_wire,online,1332.23,0,,0,low,CP49023a8a56eb,low,0,0
TXN3660ff576d8c,ACC000125,2023-05-30,2023-05-30T17:40:00,internal_transfer,online,261.16,0,,0,,,,,
TXNee289db3f9ad,ACC000125,2023-05-30,2023-05-30T20:22:00,domestic_wire,mobile,505.13,0,,0,medium,CPecabef761296,medium,0,0
TXNb278be2d6504,ACC000125,2023-05-30,2023-05-30T21:10:00,domestic_wire,branch,1322.24,0,,0,low,CP5242914a508b,low,0,0
TXN272bf93e5c73,ACC000125,2023-05-30,2023-05-30T15:29:00,domestic_wire,branch,344.92,0,,0,low,CP685bf0921a1b,low,0,0
TXNa698ac272ce7,ACC000126,2023-05-30,2023-05-30T08:33:00,internal_transfer,mobile,507.34,0,,0,,,,,
TXN211bbdeea9d9,ACC000126,2023-05-30,2023-05-30T09:00:00,domestic_wire,online,610.83,0,,0,low,CP83ee53150a07,low,0,0
